id,date,neighborhood,category,status,lat,lng,valuation,description
BLD202009-2693,2020-09-15,Pacific Heights,Window Replacement,Issued,37.794804,-122.423632,85662,Window Replacement permit at 410 Divisadero St
BLD202009-5023,2020-09-25,Pacific Heights,Mechanical,Completed,37.796037,-122.426688,82234,Mechanical permit at 1486 Mission St
BLD202009-7011,2020-09-18,Pacific Heights,Foundation Work,Issued,37.806219,-122.454561,90303,Foundation Work permit at 6777 Divisadero St
BLD202009-9517,2020-09-21,Pacific Heights,New Construction,Approved,37.77512,-122.441875,881216,New Construction permit at 6780 Mission St
BLD202009-6615,2020-09-26,Pacific Heights,Seismic Retrofit,Issued,37.776567,-122.438784,98876,Seismic Retrofit permit at 2135 Van Ness Ave
BLD202009-7197,2020-09-11,Pacific Heights,HVAC Installation,Completed,37.80303,-122.455841,104689,HVAC Installation permit at 4556 Valencia St
BLD202009-5793,2020-09-03,Pacific Heights,HVAC Installation,Under Review,37.807557,-122.443555,108915,HVAC Installation permit at 8996 Divisadero St
BLD202009-7391,2020-09-01,Pacific Heights,ADU Construction,Approved,37.793774,-122.439604,354177,ADU Construction permit at 3651 Divisadero St
BLD202009-8700,2020-09-21,Pacific Heights,New Construction,Under Review,37.797236,-122.445373,808418,New Construction permit at 8299 Van Ness Ave
BLD202009-5207,2020-09-10,Pacific Heights,New Construction,Issued,37.784246,-122.425467,741935,New Construction permit at 6116 Irving St
BLD202009-7629,2020-09-28,Pacific Heights,Window Replacement,Completed,37.798551,-122.439161,99537,Window Replacement permit at 131 Geary Blvd
BLD202009-2000,2020-09-29,Pacific Heights,New Construction,Issued,37.794914,-122.45088,888506,New Construction permit at 8300 Taraval St
BLD202009-7818,2020-09-19,Pacific Heights,Window Replacement,On Hold,37.793442,-122.440504,86898,Window Replacement permit at 6887 Fulton St
BLD202009-9356,2020-09-07,Pacific Heights,Foundation Work,Expired,37.805703,-122.447799,95696,Foundation Work permit at 7326 Geary Blvd
BLD202009-7960,2020-09-06,Pacific Heights,Foundation Work,Approved,37.811478,-122.419272,98406,Foundation Work permit at 1381 Market St
BLD201802-9848,2018-02-07,Glen Park,Repair,Expired,37.741961,-122.44229,67208,Repair permit at 1270 Valencia St
BLD201802-2076,2018-02-20,Glen Park,Solar Installation,Issued,37.72921,-122.438388,57480,Solar Installation permit at 5158 Irving St
BLD201802-9597,2018-02-01,Glen Park,Repair,Completed,37.731734,-122.418562,68747,Repair permit at 2378 Valencia St
BLD201802-3925,2018-02-02,Glen Park,Repair,Completed,37.715783,-122.426731,85770,Repair permit at 726 Van Ness Ave
BLD201802-4671,2018-02-04,Glen Park,Demolition,Approved,37.732065,-122.436344,63248,Demolition permit at 7891 Geary Blvd
BLD201802-1019,2018-02-25,Glen Park,Foundation Work,Issued,37.756063,-122.442401,66192,Foundation Work permit at 6618 Market St
BLD201802-9328,2018-02-20,Glen Park,Repair,Issued,37.735574,-122.446752,65122,Repair permit at 9558 Fulton St
BLD201802-8929,2018-02-01,Glen Park,Electrical,Issued,37.735713,-122.427341,77102,Electrical permit at 3186 Taraval St
BLD201802-1712,2018-02-20,Glen Park,Window Replacement,Under Review,37.738696,-122.422965,60325,Window Replacement permit at 9976 Van Ness Ave
BLD201802-3485,2018-02-14,Glen Park,Solar Installation,Issued,37.737542,-122.418945,58650,Solar Installation permit at 9464 Geary Blvd
BLD201802-2915,2018-02-28,Glen Park,New Construction,Approved,37.726712,-122.44526,642721,New Construction permit at 4537 Mission St
BLD201802-6734,2018-02-15,Glen Park,Foundation Work,Issued,37.734992,-122.446909,63815,Foundation Work permit at 4100 Irving St
BLD201802-8241,2018-02-08,Glen Park,Solar Installation,Under Review,37.743018,-122.426556,54115,Solar Installation permit at 7658 Valencia St
BLD201802-8194,2018-02-21,Glen Park,Alteration,Issued,37.735221,-122.43467,209760,Alteration permit at 7804 Irving St
BLD201802-5764,2018-02-24,Glen Park,Plumbing,On Hold,37.739021,-122.415377,59967,Plumbing permit at 5270 Market St
BLD201802-1727,2018-02-24,Glen Park,Electrical,On Hold,37.743861,-122.441151,54441,Electrical permit at 6544 Mission St
BLD201802-4700,2018-02-22,Glen Park,HVAC Installation,On Hold,37.75035,-122.429697,52234,HVAC Installation permit at 1883 Columbus Ave
BLD201802-3050,2018-02-28,Glen Park,Solar Installation,Issued,37.741559,-122.4407,53945,Solar Installation permit at 5414 Irving St
BLD201802-8041,2018-02-01,Glen Park,Addition,Expired,37.737063,-122.437048,154165,Addition permit at 4774 Valencia St
BLD201802-7265,2018-02-14,Glen Park,HVAC Installation,Issued,37.752758,-122.432154,62857,HVAC Installation permit at 7835 Geary Blvd
BLD201802-8747,2018-02-28,Glen Park,Electrical,Approved,37.722961,-122.424061,88450,Electrical permit at 2231 Van Ness Ave
BLD201802-5820,2018-02-12,Glen Park,Mechanical,Withdrawn,37.738688,-122.436293,49315,Mechanical permit at 3133 Valencia St
BLD201802-6986,2018-02-12,Glen Park,New Construction,Under Review,37.73367,-122.41953,616952,New Construction permit at 2961 Geary Blvd
BLD201802-3216,2018-02-24,Glen Park,Roof,Completed,37.736567,-122.425754,46220,Roof permit at 2989 Valencia St
BLD201802-8997,2018-02-19,Glen Park,Foundation Work,Under Review,37.723476,-122.440976,71696,Foundation Work permit at 836 Geary Blvd
BLD201802-9574,2018-02-28,Glen Park,Foundation Work,Withdrawn,37.728194,-122.432334,46899,Foundation Work permit at 2632 Columbus Ave
BLD201802-1600,2018-02-20,Glen Park,HVAC Installation,Issued,37.731238,-122.41204,64167,HVAC Installation permit at 5570 Fulton St
BLD201802-4233,2018-02-01,Glen Park,Solar Installation,Issued,37.725515,-122.433061,61363,Solar Installation permit at 3187 Mission St
BLD202111-6318,2021-11-15,Pacific Heights,Roof,On Hold,37.794106,-122.436647,124289,Roof permit at 1167 Mission St
BLD202111-6838,2021-11-23,Pacific Heights,Window Replacement,Issued,37.790454,-122.441997,87866,Window Replacement permit at 1733 Columbus Ave
BLD202111-1971,2021-11-12,Pacific Heights,Addition,Under Review,37.81241,-122.413561,233131,Addition permit at 9033 Fulton St
BLD202111-2211,2021-11-22,Pacific Heights,Mechanical,Approved,37.798128,-122.427916,77619,Mechanical permit at 8425 Van Ness Ave
BLD202111-9554,2021-11-30,Pacific Heights,Alteration,Approved,37.813988,-122.441983,311238,Alteration permit at 7193 Geary Blvd
BLD202111-4861,2021-11-17,Pacific Heights,Repair,Issued,37.780507,-122.458111,110507,Repair permit at 3294 Taraval St
BLD202111-3121,2021-11-08,Pacific Heights,Alteration,Approved,37.787547,-122.433719,243739,Alteration permit at 1702 Fulton St
BLD202111-3032,2021-11-16,Pacific Heights,Alteration,Completed,37.790935,-122.436721,211567,Alteration permit at 6089 Irving St
BLD202111-8784,2021-11-12,Pacific Heights,ADU Construction,Approved,37.812552,-122.444361,472235,ADU Construction permit at 1782 Divisadero St
BLD202111-2521,2021-11-16,Pacific Heights,ADU Construction,Completed,37.80273,-122.452214,346569,ADU Construction permit at 6887 Irving St
BLD202111-2024,2021-11-17,Pacific Heights,Solar Installation,Completed,37.817628,-122.44057,92266,Solar Installation permit at 3814 Fulton St
BLD202111-1461,2021-11-05,Pacific Heights,Mechanical,Issued,37.78674,-122.4335,98505,Mechanical permit at 8332 Columbus Ave
BLD202111-9513,2021-11-12,Pacific Heights,Foundation Work,Issued,37.791586,-122.433238,57772,Foundation Work permit at 9922 Valencia St
BLD202111-1958,2021-11-21,Pacific Heights,New Construction,Expired,37.795898,-122.431404,476362,New Construction permit at 463 Irving St
BLD202111-9555,2021-11-12,Pacific Heights,New Construction,Under Review,37.786946,-122.406925,1111759,New Construction permit at 1621 Irving St
BLD202111-2606,2021-11-25,Pacific Heights,Addition,Approved,37.794336,-122.42899,245195,Addition permit at 4971 Columbus Ave
BLD202111-9388,2021-11-07,Pacific Heights,Electrical,Approved,37.789345,-122.434526,59803,Electrical permit at 6565 Divisadero St
BLD202111-1866,2021-11-07,Pacific Heights,Solar Installation,Completed,37.783443,-122.424937,61674,Solar Installation permit at 302 Geary Blvd
BLD202111-8962,2021-11-26,Pacific Heights,Alteration,Approved,37.784902,-122.431969,240568,Alteration permit at 9638 Market St
BLD202111-1155,2021-11-22,Pacific Heights,Mechanical,Issued,37.783991,-122.441177,86617,Mechanical permit at 9879 Valencia St
BLD202111-8309,2021-11-25,Pacific Heights,New Construction,Issued,37.791006,-122.431492,651692,New Construction permit at 4282 Fulton St
BLD202111-7514,2021-11-22,Pacific Heights,HVAC Installation,Issued,37.781164,-122.440562,88994,HVAC Installation permit at 6906 Geary Blvd
BLD202111-2894,2021-11-17,Pacific Heights,Alteration,Withdrawn,37.775927,-122.451977,256079,Alteration permit at 7018 Fulton St
BLD202111-9806,2021-11-16,Pacific Heights,Solar Installation,Issued,37.801154,-122.440317,71664,Solar Installation permit at 4650 Taraval St
BLD202111-6081,2021-11-05,Pacific Heights,New Construction,Completed,37.77796,-122.431585,686309,New Construction permit at 7235 Columbus Ave
BLD202111-5769,2021-11-07,Pacific Heights,Window Replacement,On Hold,37.812777,-122.443317,60253,Window Replacement permit at 1337 Fulton St
BLD202111-2922,2021-11-09,Pacific Heights,Addition,Under Review,37.802927,-122.432325,275366,Addition permit at 4342 Market St
BLD202111-4177,2021-11-22,Pacific Heights,Demolition,Issued,37.788977,-122.426035,97488,Demolition permit at 4653 Taraval St
BLD202111-6959,2021-11-25,Pacific Heights,Roof,Under Review,37.803608,-122.447164,104911,Roof permit at 1140 Van Ness Ave
BLD202111-6942,2021-11-30,Pacific Heights,Alteration,Under Review,37.789912,-122.410345,313647,Alteration permit at 4344 Geary Blvd
BLD201807-6072,2018-07-17,Glen Park,HVAC Installation,Issued,37.732636,-122.416828,64338,HVAC Installation permit at 3205 Valencia St
BLD201807-2132,2018-07-18,Glen Park,HVAC Installation,Under Review,37.722643,-122.416845,71667,HVAC Installation permit at 139 Geary Blvd
BLD201807-6939,2018-07-06,Glen Park,Foundation Work,Completed,37.739272,-122.428351,78660,Foundation Work permit at 7438 Taraval St
BLD201807-6591,2018-07-31,Glen Park,HVAC Installation,Approved,37.734332,-122.441794,31227,HVAC Installation permit at 3811 Market St
BLD201807-7833,2018-07-26,Glen Park,New Construction,Completed,37.730679,-122.429108,682025,New Construction permit at 2514 Taraval St
BLD201807-8346,2018-07-01,Glen Park,Repair,Approved,37.733891,-122.43427,64238,Repair permit at 3949 Mission St
BLD201807-5389,2018-07-24,Glen Park,Window Replacement,Issued,37.74961,-122.425022,66976,Window Replacement permit at 9069 Mission St
BLD201807-6429,2018-07-19,Glen Park,HVAC Installation,On Hold,37.729234,-122.439971,76692,HVAC Installation permit at 5954 Valencia St
BLD201807-5025,2018-07-11,Glen Park,Foundation Work,Expired,37.731546,-122.427579,66487,Foundation Work permit at 2419 Geary Blvd
BLD201807-5692,2018-07-25,Glen Park,ADU Construction,Withdrawn,37.721115,-122.426423,321267,ADU Construction permit at 3904 Columbus Ave
BLD201807-5371,2018-07-16,Glen Park,Demolition,Approved,37.731046,-122.435162,62935,Demolition permit at 8618 Irving St
BLD201807-6724,2018-07-13,Glen Park,Repair,Completed,37.728673,-122.444007,44743,Repair permit at 1662 Divisadero St
BLD201807-4943,2018-07-01,Glen Park,Demolition,Under Review,37.723333,-122.425535,59611,Demolition permit at 9154 Van Ness Ave
BLD201807-8463,2018-07-20,Glen Park,Roof,Issued,37.717255,-122.444123,66623,Roof permit at 9594 Columbus Ave
BLD201807-8351,2018-07-19,Glen Park,Repair,Under Review,37.72234,-122.44657,59675,Repair permit at 952 Divisadero St
BLD201807-8482,2018-07-12,Glen Park,Mechanical,Under Review,37.739317,-122.443794,54432,Mechanical permit at 6050 Columbus Ave
BLD201807-9255,2018-07-30,Glen Park,Roof,Expired,37.735259,-122.425214,64053,Roof permit at 8967 Divisadero St
BLD201807-6943,2018-07-06,Glen Park,Foundation Work,Issued,37.721849,-122.43838,51428,Foundation Work permit at 7357 Fulton St
BLD201807-8565,2018-07-28,Glen Park,Seismic Retrofit,Completed,37.730712,-122.439414,63622,Seismic Retrofit permit at 2720 Geary Blvd
BLD201807-1919,2018-07-14,Glen Park,Demolition,Expired,37.757087,-122.417432,55426,Demolition permit at 7062 Van Ness Ave
BLD201807-8317,2018-07-27,Glen Park,Alteration,Issued,37.7372,-122.435165,260111,Alteration permit at 9723 Columbus Ave
BLD201807-8012,2018-07-04,Glen Park,Repair,Approved,37.72112,-122.426055,55801,Repair permit at 4412 Van Ness Ave
BLD201807-5511,2018-07-15,Glen Park,Plumbing,Expired,37.731435,-122.439016,52595,Plumbing permit at 2120 Mission St
BLD201807-4077,2018-07-15,Glen Park,Window Replacement,Completed,37.731957,-122.435737,76947,Window Replacement permit at 5851 Van Ness Ave
BLD201807-9418,2018-07-17,Glen Park,Repair,Withdrawn,37.729793,-122.435082,59149,Repair permit at 2211 Taraval St
BLD201807-5643,2018-07-08,Glen Park,Solar Installation,Issued,37.715588,-122.426628,63575,Solar Installation permit at 6663 Columbus Ave
BLD201807-8495,2018-07-11,Glen Park,Addition,Issued,37.741494,-122.434491,144225,Addition permit at 1911 Market St
BLD201807-1053,2018-07-08,Glen Park,Plumbing,Issued,37.726936,-122.456027,46538,Plumbing permit at 5440 Columbus Ave
BLD201807-1777,2018-07-15,Glen Park,HVAC Installation,Withdrawn,37.72439,-122.438454,75606,HVAC Installation permit at 6860 Divisadero St
BLD201807-9163,2018-07-14,Glen Park,Electrical,Completed,37.736596,-122.439651,52689,Electrical permit at 137 Valencia St
BLD201807-3257,2018-07-05,Glen Park,ADU Construction,Issued,37.755583,-122.432009,202174,ADU Construction permit at 6383 Market St
BLD201807-8185,2018-07-09,Glen Park,Demolition,Approved,37.712047,-122.433406,87765,Demolition permit at 4265 Fulton St
BLD202405-9751,2024-05-27,Potrero Hill,Demolition,Under Review,37.754748,-122.38958,62071,Demolition permit at 2994 Valencia St
BLD202405-2344,2024-05-08,Potrero Hill,Alteration,Issued,37.756727,-122.385604,199111,Alteration permit at 5311 Divisadero St
BLD202405-5499,2024-05-23,Potrero Hill,Seismic Retrofit,Completed,37.774957,-122.400921,64856,Seismic Retrofit permit at 7991 Divisadero St
BLD202405-8048,2024-05-04,Potrero Hill,Addition,Approved,37.764829,-122.406687,207444,Addition permit at 9303 Fulton St
BLD202405-9229,2024-05-14,Potrero Hill,Electrical,Approved,37.765894,-122.402008,65226,Electrical permit at 5239 Valencia St
BLD202405-2744,2024-05-25,Potrero Hill,Roof,Expired,37.777213,-122.39179,68394,Roof permit at 538 Divisadero St
BLD202405-7506,2024-05-15,Potrero Hill,Window Replacement,Completed,37.762684,-122.390779,81718,Window Replacement permit at 771 Van Ness Ave
BLD202405-3053,2024-05-11,Potrero Hill,ADU Construction,Completed,37.745443,-122.395069,277722,ADU Construction permit at 5136 Columbus Ave
BLD202405-4030,2024-05-27,Potrero Hill,ADU Construction,Under Review,37.750022,-122.393805,187349,ADU Construction permit at 8512 Taraval St
BLD202405-1893,2024-05-10,Potrero Hill,ADU Construction,Completed,37.760092,-122.399935,245058,ADU Construction permit at 1600 Market St
BLD202405-9301,2024-05-05,Potrero Hill,Demolition,Approved,37.764524,-122.412967,60681,Demolition permit at 220 Divisadero St
BLD202405-6086,2024-05-02,Potrero Hill,Roof,Approved,37.762558,-122.409846,66469,Roof permit at 1238 Columbus Ave
BLD202405-7645,2024-05-11,Potrero Hill,Foundation Work,Expired,37.74624,-122.382324,76435,Foundation Work permit at 4590 Divisadero St
BLD202405-4798,2024-05-14,Potrero Hill,Plumbing,Issued,37.754101,-122.380953,74671,Plumbing permit at 1363 Divisadero St
BLD202405-9579,2024-05-12,Potrero Hill,Roof,Completed,37.762296,-122.386411,52257,Roof permit at 8473 Van Ness Ave
BLD202405-1822,2024-05-14,Potrero Hill,Plumbing,Issued,37.759952,-122.406679,73961,Plumbing permit at 2 Geary Blvd
BLD202405-8152,2024-05-16,Potrero Hill,Window Replacement,Completed,37.760451,-122.407662,83095,Window Replacement permit at 5684 Valencia St
BLD202405-8739,2024-05-14,Potrero Hill,Seismic Retrofit,Issued,37.753352,-122.407211,57723,Seismic Retrofit permit at 1100 Irving St
BLD202405-2085,2024-05-13,Potrero Hill,Electrical,Withdrawn,37.749263,-122.398389,48791,Electrical permit at 5066 Divisadero St
BLD202405-2637,2024-05-20,Potrero Hill,Repair,Issued,37.750069,-122.404317,40396,Repair permit at 3276 Mission St
BLD202405-9929,2024-05-24,Potrero Hill,New Construction,Issued,37.764105,-122.411361,661045,New Construction permit at 9982 Taraval St
BLD202405-8899,2024-05-25,Potrero Hill,Seismic Retrofit,Completed,37.758992,-122.406617,36001,Seismic Retrofit permit at 6892 Van Ness Ave
BLD202405-3534,2024-05-09,Potrero Hill,Solar Installation,Under Review,37.777285,-122.407948,62847,Solar Installation permit at 5582 Van Ness Ave
BLD202405-1662,2024-05-14,Potrero Hill,HVAC Installation,Approved,37.755176,-122.429342,53643,HVAC Installation permit at 3003 Columbus Ave
BLD202405-8088,2024-05-26,Potrero Hill,Solar Installation,Issued,37.747035,-122.414427,53537,Solar Installation permit at 336 Irving St
BLD202405-3589,2024-05-24,Potrero Hill,ADU Construction,Issued,37.753063,-122.416359,316905,ADU Construction permit at 8897 Columbus Ave
BLD202405-9636,2024-05-11,Potrero Hill,Seismic Retrofit,Completed,37.738033,-122.406497,67148,Seismic Retrofit permit at 8394 Taraval St
BLD202405-4847,2024-05-12,Potrero Hill,Electrical,Under Review,37.765231,-122.386149,54673,Electrical permit at 3911 Market St
BLD202405-2890,2024-05-23,Potrero Hill,New Construction,Issued,37.747233,-122.396033,891500,New Construction permit at 1628 Fulton St
