date,neighborhood,population,median_income,unemployment_rate,poverty_rate,renters_pct,foreclosure_rate,tax_delinquency_rate,crime_rate_per_1k,permits_count,permits_valuation_total,code_violations,vacancy_rate,pm25_aqi,311_requests,tree_canopy_pct,median_home_value
2021-07,Outer Sunset,51187,97535.0,6.9,10.1,48.8,0.37,1.7,6.0,80,7896287,73,4.4,28,1888,19.9,1297500
2021-08,Outer Sunset,51253,97645.0,7.0,9.5,48.9,0.33,1.9,6.0,65,6468380,95,4.5,60,1855,19.8,1314264
2021-09,Outer Sunset,51215,99250.0,6.9,9.6,47.9,0.36,1.8,4.4,62,6313880,91,4.1,56,1899,19.8,1338178
2021-10,Outer Sunset,51291,101122.0,6.7,9.7,49.7,0.48,1.5,6.0,47,4649129,86,4.4,68,1773,19.9,1344365
2021-11,Outer Sunset,51251,100970.0,6.7,10.3,48.6,0.57,2.1,3.8,47,4877501,97,4.1,24,2022,19.7,1366144
2021-12,Outer Sunset,51292,101462.0,6.5,9.3,48.6,0.34,2.3,5.8,42,4308586,85,4.3,30,2383,19.7,1353268
2022-01,Outer Sunset,51255,98910.0,5.2,8.7,47.7,0.6,1.7,6.5,38,3769458,108,4.8,34,2295,19.9,1333058
2022-02,Outer Sunset,51266,99347.0,5.9,9.4,49.3,0.46,1.5,6.4,46,4527411,86,4.1,28,2282,19.9,1335808
2022-03,Outer Sunset,51291,99910.0,5.8,10.1,48.3,0.4,1.8,7.7,62,6127134,89,4.1,26,1833,19.8,1350962
2022-04,Outer Sunset,51222,99193.0,5.3,9.4,48.1,0.47,1.5,7.2,72,7078032,95,4.1,27,1967,19.7,1357605
2022-05,Outer Sunset,51259,99098.0,5.4,10.1,49.2,0.57,1.8,7.7,75,7491105,95,4.4,21,1853,19.8,1354740
2022-06,Outer Sunset,51373,99738.0,5.2,10.4,49.9,0.6,1.6,8.1,91,9008974,111,4.1,26,1944,19.8,1355691
2022-07,Outer Sunset,51280,101680.0,4.9,10.2,48.5,0.41,1.6,4.7,82,8397937,100,4.3,22,1946,19.9,1395064
2022-08,Outer Sunset,51231,99870.0,6.1,9.4,48.8,0.31,1.7,5.7,75,7547519,79,4.1,62,1938,19.8,1372592
2022-09,Outer Sunset,51197,100438.0,6.1,10.7,48.9,0.47,2.0,5.2,55,5611627,83,4.5,30,1981,19.8,1362852
2022-10,Outer Sunset,51247,100732.0,5.6,10.7,48.6,0.27,1.5,6.2,51,5213740,88,4.0,47,1910,19.8,1400124
2022-11,Outer Sunset,51251,100184.0,5.8,10.5,48.6,0.43,1.4,5.6,45,4460147,92,4.2,38,1852,19.7,1369321
2022-12,Outer Sunset,51298,101460.0,5.7,9.5,49.3,0.44,2.0,7.0,33,3358322,90,4.9,28,2299,19.8,1396013
2023-01,Outer Sunset,51321,101667.0,5.7,10.1,48.3,0.46,1.9,6.3,47,4925109,86,4.4,29,2232,19.9,1410764
2023-02,Outer Sunset,51230,101370.0,5.5,9.2,48.6,0.38,1.8,6.8,52,5279763,107,4.1,26,2316,19.8,1413237
2023-03,Outer Sunset,51313,103818.0,5.6,9.2,48.8,0.48,1.9,7.4,61,6115536,90,3.6,30,1885,19.9,1418836
2023-04,Outer Sunset,51286,103647.0,5.8,10.4,48.8,0.32,1.8,7.5,72,7318641,62,4.2,27,1975,19.7,1436835
2023-05,Outer Sunset,51283,101647.0,5.8,8.9,49.2,0.49,2.0,5.7,73,7330907,97,4.1,32,1954,19.9,1415754
2023-06,Outer Sunset,51292,101794.0,5.6,9.4,48.2,0.54,1.7,6.3,91,9219627,89,4.3,32,1953,19.8,1407964
2023-07,Outer Sunset,51277,102169.0,5.3,10.2,48.9,0.56,1.6,6.1,86,8723989,93,4.3,29,1960,19.7,1426396
2023-08,Outer Sunset,51343,101937.0,5.4,10.3,47.9,0.56,1.7,5.7,70,7186310,79,4.5,37,1997,19.8,1447517
2023-09,Outer Sunset,51249,102478.0,6.0,9.2,48.3,0.54,1.5,5.3,65,6429185,101,3.9,66,1910,19.8,1427667
2023-10,Outer Sunset,51307,102216.0,6.0,10.5,49.4,0.52,1.7,4.7,49,4979095,96,4.7,55,1835,19.8,1453619
2023-11,Outer Sunset,51214,104001.0,5.5,9.4,48.8,0.65,1.8,4.9,35,3560136,78,4.2,29,1784,19.9,1453967
2023-12,Outer Sunset,51283,103964.0,6.0,9.5,47.3,0.6,1.5,5.6,40,3754076,75,4.2,20,2219,19.8,1468017
2024-01,Outer Sunset,51309,104053.0,5.1,9.2,49.0,0.64,1.6,6.2,46,4716982,89,4.1,39,2292,19.8,1476587
2024-02,Outer Sunset,51254,103829.0,5.5,9.7,48.8,0.4,1.5,6.9,49,4959314,72,4.6,32,2320,19.8,1458183
2024-03,Outer Sunset,51307,103333.0,5.3,10.1,49.4,0.64,1.9,7.1,63,6314525,89,4.6,39,1865,19.6,1463940
2024-04,Outer Sunset,51341,106189.0,6.0,10.5,48.2,0.41,1.5,6.9,83,8719285,95,4.2,24,1901,19.8,1498475
2024-05,Outer Sunset,51343,103862.0,5.9,9.8,48.7,0.42,1.7,7.4,86,8655573,93,4.4,36,1965,19.8,1477549
2024-06,Outer Sunset,51286,103938.0,5.8,10.3,49.2,0.45,1.6,6.4,80,8037227,91,4.4,32,1866,19.8,1484583
2024-07,Outer Sunset,51279,105320.0,5.2,9.2,48.5,0.35,1.4,5.3,86,8891792,98,4.8,30,1916,19.8,1508146
2024-08,Outer Sunset,51403,105069.0,5.7,9.2,48.8,0.56,2.0,5.8,77,7878208,91,4.3,74,1963,19.9,1530073
2024-09,Outer Sunset,51167,104524.0,5.6,9.5,48.1,0.32,1.7,5.4,68,6878594,94,4.7,32,1892,19.8,1505242
2024-10,Outer Sunset,51344,103657.0,5.3,10.1,47.7,0.57,1.8,5.2,49,5040577,80,4.2,55,1862,19.8,1484281
2024-11,Outer Sunset,51315,107073.0,5.2,9.8,47.8,0.41,1.9,4.8,46,4798277,91,4.0,33,1921,19.6,1538649
2024-12,Outer Sunset,51164,104137.0,5.5,9.2,48.2,0.63,2.0,5.1,42,4408373,98,4.4,35,2319,19.7,1507029
2025-01,Outer Sunset,51276,106833.0,5.4,9.4,49.1,0.52,2.2,5.6,40,4248856,79,4.7,23,2316,19.6,1551692
2025-02,Outer Sunset,51236,107785.0,5.3,9.3,48.9,0.43,1.9,6.3,48,4984073,79,4.4,34,2311,19.9,1549103
2025-03,Outer Sunset,51282,105792.0,6.0,9.5,47.4,0.39,1.6,6.0,70,7045763,96,4.0,37,1891,19.8,1547561
2025-04,Outer Sunset,51256,106773.0,5.5,9.4,48.6,0.38,1.7,7.4,67,7036025,100,3.8,20,1946,19.9,1566071
2025-05,Outer Sunset,51235,108199.0,5.4,9.9,48.7,0.65,1.8,7.3,88,9041094,68,4.3,22,1920,19.8,1585117
2025-06,Outer Sunset,51255,107586.0,5.7,9.1,49.6,0.47,1.5,6.3,84,8854545,102,4.5,32,1966,19.8,1582410
2025-07,Outer Sunset,51268,106569.0,5.7,8.2,48.3,0.51,1.7,5.8,91,9328128,79,4.7,35,1874,19.8,1574883
2025-08,Outer Sunset,51312,107432.0,5.7,9.5,48.9,0.39,1.8,5.4,77,7861474,93,4.3,42,1826,19.6,1579852
2025-09,Outer Sunset,51325,108932.0,5.6,8.9,48.5,0.62,1.6,5.6,67,7063910,110,3.8,68,1902,19.7,1606803
2025-10,Outer Sunset,51396,108591.0,5.0,9.3,49.1,0.49,1.7,4.1,49,4974665,75,3.9,41,1871,19.7,1616196
2025-11,Outer Sunset,51266,108863.0,5.5,9.9,48.8,0.4,1.7,4.8,45,4686531,84,4.3,31,1997,19.8,1613435
2025-12,Outer Sunset,51334,106662.0,5.1,9.5,49.1,0.61,1.4,5.8,28,2939189,95,3.8,35,2375,19.8,1585285
2018-01,Inner Sunset,27727,103874.0,4.9,8.5,55.2,0.6,1.4,5.6,39,3926356,77,3.9,20,1279,16.3,1253989
2018-02,Inner Sunset,27626,105057.0,5.2,8.8,55.8,0.46,1.2,6.4,49,5059864,92,3.8,33,1235,16.5,1251527
2018-03,Inner Sunset,27662,105316.0,4.9,8.2,55.6,0.55,1.7,6.5,71,7193862,100,4.2,31,1023,16.6,1277549
2018-04,Inner Sunset,27640,103380.0,4.9,8.3,55.4,0.55,1.4,6.7,84,8546478,87,3.9,29,1023,16.5,1238260
2018-05,Inner Sunset,27694,104950.0,5.6,9.8,55.2,0.72,1.6,6.1,88,9067937,91,4.2,30,1074,16.5,1259581
2018-06,Inner Sunset,27646,104410.0,5.1,8.6,54.9,0.49,1.5,6.2,88,8853289,82,4.5,35,1091,16.5,1274050
2018-07,Inner Sunset,27625,105736.0,5.1,9.3,55.6,0.59,1.8,6.0,89,9180173,72,3.8,29,1069,16.6,1281018
2018-08,Inner Sunset,27663,106302.0,5.3,8.9,54.5,0.37,1.3,5.0,72,7421318,96,4.3,61,1122,16.4,1293272
2018-09,Inner Sunset,27691,105918.0,5.2,9.8,55.2,0.77,1.1,4.5,67,6907624,65,4.0,90,1086,16.6,1289944
2018-10,Inner Sunset,27673,106553.0,5.6,9.4,55.4,0.6,1.1,3.8,52,5457850,98,3.8,32,1120,16.4,1291540
2018-11,Inner Sunset,27637,106234.0,5.7,9.3,54.8,0.73,1.5,5.3,49,5026469,91,4.0,34,1076,16.6,1321884
2018-12,Inner Sunset,27690,106825.0,5.3,7.3,54.8,0.69,1.7,4.9,40,4117578,92,4.8,33,1255,16.5,1331088
2019-01,Inner Sunset,27593,106483.0,5.5,9.5,55.5,0.53,1.6,6.0,44,4532929,86,3.8,42,1292,16.6,1313930
2019-02,Inner Sunset,27707,105980.0,4.8,8.8,56.2,0.71,1.3,6.6,49,5089158,90,4.4,22,1226,16.5,1302803
2019-03,Inner Sunset,27610,107714.0,5.0,9.9,54.9,0.57,1.5,6.1,68,7096407,82,4.2,32,1143,16.8,1326961
2019-04,Inner Sunset,27601,107725.0,4.7,9.1,55.3,0.63,1.4,7.1,81,8432871,72,4.2,39,1082,16.5,1356612
2019-05,Inner Sunset,27629,108687.0,5.1,9.3,55.6,0.55,1.4,7.3,79,8198954,91,4.0,30,969,16.4,1362997
2019-06,Inner Sunset,27630,106676.0,5.6,9.0,54.7,0.61,1.3,6.3,92,9426268,93,4.4,31,1092,16.4,1347993
2019-07,Inner Sunset,27664,107219.0,5.3,9.1,55.5,0.48,1.6,5.8,91,9348329,96,4.2,35,996,16.4,1341933
2019-08,Inner Sunset,27743,110299.0,5.0,8.8,55.3,0.67,1.7,4.7,80,8211125,93,4.0,36,1093,16.5,1398935
2019-09,Inner Sunset,27626,110742.0,5.5,9.4,54.7,0.77,1.2,4.7,73,7742753,73,4.5,60,1051,16.3,1399612
2019-10,Inner Sunset,27663,108852.0,4.8,8.5,55.4,0.78,1.4,5.4,56,5871229,75,3.8,64,1047,16.4,1372865
2019-11,Inner Sunset,27664,109779.0,5.1,9.1,55.4,0.43,1.5,3.5,39,4137000,85,3.6,24,942,16.4,1395526
2019-12,Inner Sunset,27645,109226.0,5.3,8.7,55.7,0.57,1.7,4.0,45,4578566,74,3.9,35,1242,16.4,1376340
2020-01,Inner Sunset,27686,109983.0,5.8,9.9,55.5,0.63,1.2,5.6,44,4590711,89,3.9,20,1317,16.6,1404494
2020-02,Inner Sunset,27674,109436.0,5.3,8.8,55.2,0.6,1.8,5.3,53,5615978,92,4.4,26,1264,16.4,1402983
2020-03,Inner Sunset,27711,108322.0,9.4,9.4,55.1,0.62,1.6,4.8,66,7001828,79,4.4,30,1041,16.5,1378943
2020-04,Inner Sunset,27632,109525.0,9.3,8.6,55.1,0.62,1.6,5.0,78,7974120,83,4.2,32,1079,16.6,1403579
2020-05,Inner Sunset,27643,108842.0,9.2,8.3,55.1,0.54,1.6,5.5,91,9546553,83,4.1,32,1194,16.4,1397815
2020-06,Inner Sunset,27618,110122.0,9.1,8.6,55.3,0.54,1.1,5.8,97,10177864,76,4.1,31,1110,16.6,1427703
2020-07,Inner Sunset,27591,110018.0,9.6,8.2,55.8,0.77,1.7,5.0,87,9163930,72,3.9,26,1073,16.5,1421721
2020-08,Inner Sunset,27723,109798.0,9.3,8.5,55.3,0.66,1.7,4.5,81,8354802,74,3.9,60,1011,16.5,1422273
2020-09,Inner Sunset,27583,109606.0,9.6,9.0,54.8,0.49,1.0,4.6,66,7105375,83,4.2,68,1152,16.6,1420519
2020-10,Inner Sunset,27682,109828.0,9.2,8.7,55.9,0.55,1.7,3.7,59,6257601,91,4.4,67,1127,16.7,1442788
2020-11,Inner Sunset,27705,110619.0,9.4,7.7,55.6,0.49,1.7,4.8,36,3786106,74,3.6,29,1106,16.6,1441808
2020-12,Inner Sunset,27599,111365.0,8.8,7.9,54.7,0.7,1.6,4.3,35,3660103,71,4.5,40,1312,16.6,1451684
2021-01,Inner Sunset,27603,110584.0,6.1,8.4,54.9,0.42,1.3,7.5,36,3879249,82,4.3,32,1293,16.4,1443150
2021-02,Inner Sunset,27693,111722.0,6.0,9.3,54.0,0.39,1.3,7.1,58,5999247,109,4.2,31,1217,16.5,1474484
2021-03,Inner Sunset,27696,111926.0,6.3,7.9,54.5,0.53,1.7,8.0,63,6659898,97,3.7,35,1045,16.4,1470203
2021-04,Inner Sunset,27630,110076.0,6.3,8.9,55.8,0.48,1.9,8.3,83,8765036,97,3.4,27,979,16.6,1442164
2021-05,Inner Sunset,27838,111638.0,6.3,8.4,55.0,0.29,1.2,6.4,93,9798690,104,3.7,37,1158,16.6,1475801
2021-06,Inner Sunset,27671,113620.0,6.0,8.7,55.2,0.33,1.5,7.4,90,9658929,63,3.8,27,1091,16.6,1503921
2021-07,Inner Sunset,27717,112367.0,6.4,8.8,54.9,0.38,1.6,7.3,96,10080686,74,4.0,30,1077,16.6,1502780
2021-08,Inner Sunset,27690,112489.0,6.4,9.1,55.5,0.37,1.4,5.2,81,8668108,92,4.5,77,1005,16.5,1499278
2021-09,Inner Sunset,27686,112078.0,6.7,8.3,54.1,0.42,1.4,6.2,69,7286156,83,4.0,88,1108,16.4,1490403
2021-10,Inner Sunset,27690,111982.0,5.7,8.9,54.8,0.54,1.5,4.9,41,4467869,88,4.0,41,1154,16.4,1491201
2021-11,Inner Sunset,27720,114731.0,6.2,8.2,55.1,0.51,1.7,4.6,45,4688018,94,4.2,25,1152,16.5,1537336
2021-12,Inner Sunset,27684,113456.0,6.2,8.2,55.8,0.37,1.4,5.7,47,5129343,81,4.5,30,1246,16.5,1535120
2022-01,Inner Sunset,27798,113975.0,5.1,8.5,54.8,0.35,1.3,6.3,45,4799625,83,4.3,28,1286,16.5,1547259
2022-02,Inner Sunset,27670,114443.0,5.1,8.7,55.5,0.52,1.4,6.5,50,5457525,106,4.4,23,1328,16.4,1538117
2022-03,Inner Sunset,27704,114375.0,5.3,8.2,55.7,0.36,1.7,6.8,69,7273318,77,4.0,37,1140,16.6,1544182
2022-04,Inner Sunset,27705,115478.0,5.5,8.5,55.9,0.5,1.5,7.4,79,8477755,90,4.4,22,977,16.4,1558188
2022-05,Inner Sunset,27757,114117.0,5.4,8.7,54.7,0.56,1.4,8.3,90,9601506,74,4.2,41,1097,16.5,1540561
2022-06,Inner Sunset,27727,114747.0,5.3,8.8,54.3,0.41,1.2,7.0,91,9705417,72,4.4,26,1044,16.7,1564960
2022-07,Inner Sunset,27597,116162.0,5.8,9.3,55.5,0.31,1.5,5.7,88,9400019,79,4.2,27,1046,16.5,1596929
2022-08,Inner Sunset,27807,114519.0,5.4,8.1,55.6,0.37,1.3,6.7,75,7799163,92,4.0,45,1215,16.6,1562473
2022-09,Inner Sunset,27665,115608.0,4.8,8.2,55.2,0.44,1.5,4.9,73,7704542,82,4.0,70,1050,16.5,1584796
2022-10,Inner Sunset,27609,115284.0,4.8,8.7,54.8,0.53,1.4,4.7,60,6371345,94,4.3,49,1004,16.6,1585448
2022-11,Inner Sunset,27663,115789.0,5.6,8.5,55.3,0.52,1.8,5.2,38,3969728,78,3.8,21,1165,16.6,1585656
2022-12,Inner Sunset,27701,113946.0,5.6,7.5,55.5,0.23,1.4,6.4,32,3408262,91,4.3,30,1314,16.4,1588270
2023-01,Inner Sunset,27623,117089.0,5.3,8.8,55.6,0.47,1.3,6.2,37,3986296,88,4.3,31,1198,16.4,1609176
2023-02,Inner Sunset,27639,115286.0,5.3,9.2,54.7,0.3,1.4,7.2,60,6449928,71,3.7,30,1336,16.7,1582616
2023-03,Inner Sunset,27712,115268.0,5.0,7.9,55.0,0.33,2.0,7.3,73,7791346,107,4.2,34,1045,16.6,1600728
2023-04,Inner Sunset,27687,115414.0,5.2,8.3,55.6,0.39,1.1,8.0,88,9311612,103,4.5,26,1018,16.6,1589227
2023-05,Inner Sunset,27673,115368.0,5.3,9.2,55.4,0.52,1.4,7.5,86,9251155,78,4.1,28,1058,16.7,1623377
2023-06,Inner Sunset,27778,118675.0,5.7,8.4,55.1,0.44,1.4,6.5,98,10558459,86,3.8,29,1087,16.5,1638941
2023-07,Inner Sunset,27649,117528.0,5.1,8.7,55.2,0.4,1.6,6.0,95,10290646,110,3.8,28,1056,16.4,1650087
2023-08,Inner Sunset,27688,114887.0,5.5,8.1,55.1,0.48,1.4,5.6,94,9884327,72,3.8,81,1042,16.5,1604681
2023-09,Inner Sunset,27740,117452.0,5.4,9.0,55.4,0.34,1.5,6.5,71,7734722,71,4.3,68,1091,16.5,1677259
2023-10,Inner Sunset,27754,118896.0,5.3,8.3,55.5,0.4,1.5,5.3,53,5822773,86,4.4,45,976,16.5,1676694
2023-11,Inner Sunset,27760,117161.0,5.4,8.9,55.6,0.34,1.3,5.5,53,5756172,83,3.7,28,1041,16.5,1636763
2023-12,Inner Sunset,27696,117036.0,5.6,7.9,54.9,0.44,1.4,6.9,46,4993556,89,3.4,36,1315,16.5,1659259
2024-01,Inner Sunset,27748,117827.0,5.4,8.9,55.4,0.39,1.5,7.1,49,5220466,91,4.2,35,1293,16.5,1654697
2024-02,Inner Sunset,27680,119651.0,5.3,8.3,55.8,0.52,1.3,7.6,47,5207745,89,4.5,31,1276,16.5,1724783
2024-03,Inner Sunset,27719,119226.0,4.7,7.9,55.5,0.25,1.6,7.1,64,6942354,100,4.2,25,1114,16.6,1691421
2024-04,Inner Sunset,27764,119835.0,5.5,8.0,54.6,0.25,1.4,7.5,82,9008531,102,4.0,29,986,16.7,1694399
2024-05,Inner Sunset,27681,119718.0,5.4,9.2,55.6,0.41,1.7,8.1,90,9983605,83,4.1,30,1055,16.5,1719270
2024-06,Inner Sunset,27641,118161.0,5.5,8.3,55.7,0.45,1.2,7.0,99,10822357,80,4.0,27,1006,16.4,1694699
2024-07,Inner Sunset,27675,119992.0,5.1,7.7,55.0,0.62,1.5,6.7,95,10309099,100,4.0,23,1048,16.5,1728046
2024-08,Inner Sunset,27685,122238.0,5.0,8.6,54.2,0.4,1.6,5.2,92,10266377,82,4.2,46,1136,16.6,1760220
2024-09,Inner Sunset,27751,118341.0,5.7,8.3,55.7,0.49,1.7,4.8,64,7211748,70,3.8,55,1078,16.4,1710275
2024-10,Inner Sunset,27766,119995.0,5.2,8.3,55.0,0.25,1.5,5.5,55,5823364,79,4.4,33,1112,16.5,1731293
2024-11,Inner Sunset,27688,119080.0,5.7,8.7,55.5,0.51,1.6,5.7,42,4738444,98,4.2,28,1013,16.5,1738757
2024-12,Inner Sunset,27665,121429.0,5.1,8.1,54.6,0.34,1.6,6.1,43,4710645,74,4.1,28,1298,16.5,1756514
2025-01,Inner Sunset,27731,120966.0,5.6,8.1,55.5,0.6,1.6,7.0,42,4568246,84,4.1,35,1254,16.5,1767201
2025-02,Inner Sunset,27735,120806.0,5.4,7.7,54.6,0.26,1.5,7.5,60,6738533,100,4.2,29,1365,16.4,1746034
2025-03,Inner Sunset,27708,120544.0,5.3,7.8,55.4,0.36,1.7,6.9,69,7575287,87,4.4,31,1068,16.6,1765773
2025-04,Inner Sunset,27739,121591.0,5.5,7.4,55.0,0.45,1.4,7.5,86,9568185,90,3.9,22,1116,16.4,1768204
2025-05,Inner Sunset,27682,122552.0,5.3,8.4,55.5,0.41,1.7,6.9,89,9789483,89,4.3,27,1062,16.6,1787034
2025-06,Inner Sunset,27742,120919.0,5.6,8.6,54.5,0.39,1.1,7.5,108,11711603,71,4.2,29,1055,16.3,1777010
2025-07,Inner Sunset,27773,124650.0,5.7,7.6,55.2,0.47,1.3,6.8,99,11243913,93,4.2,26,1012,16.5,1828148
2025-08,Inner Sunset,27714,123130.0,5.7,7.6,55.1,0.37,1.5,4.6,77,8578745,93,4.1,65,1085,16.6,1828461
2025-09,Inner Sunset,27692,123097.0,5.4,9.5,54.8,0.4,1.3,4.8,72,8052040,91,4.3,51,1062,16.4,1809867
2025-10,Inner Sunset,27728,122609.0,5.5,8.5,56.0,0.32,1.4,4.7,63,6961941,97,4.5,61,1090,16.5,1810135
2025-11,Inner Sunset,27710,122471.0,5.8,7.7,55.3,0.49,1.4,5.5,38,4359446,96,4.1,25,1114,16.4,1804953
2025-12,Inner Sunset,27730,124336.0,5.5,7.9,54.4,0.42,1.5,5.7,51,5707367,62,4.0,32,1310,16.5,1842893
2018-01,Hayes Valley,15578,128086.0,4.8,7.3,73.0,0.6,1.0,8.9,44,4944327,70,4.3,30,906,10.2,1525310
2018-02,Hayes Valley,15638,129240.0,4.6,7.5,72.6,0.39,1.5,10.2,54,6181584,73,4.6,35,781,10.2,1534631
2018-03,Hayes Valley,15686,127663.0,5.0,6.2,72.8,0.65,1.2,10.8,72,8189444,100,3.8,23,678,10.2,1545003
2018-04,Hayes Valley,15718,130582.0,4.8,6.8,71.9,0.55,1.0,11.8,85,9972314,64,4.2,34,705,10.1,1583874
2018-05,Hayes Valley,15687,127005.0,5.4,7.0,73.5,0.47,1.4,10.7,98,11137650,75,3.6,20,635,10.3,1525131
2018-06,Hayes Valley,15622,127617.0,5.0,6.7,73.4,0.55,1.2,10.6,97,10963171,85,4.2,33,651,10.2,1541083
2018-07,Hayes Valley,15721,127301.0,4.3,6.2,71.7,0.62,1.4,8.9,96,11057018,83,4.5,29,646,10.1,1550556
2018-08,Hayes Valley,15730,129579.0,4.8,7.8,73.1,0.47,1.0,8.4,90,10253012,66,3.8,54,747,10.1,1584289
2018-09,Hayes Valley,15670,129470.0,5.4,7.2,72.3,0.57,1.4,7.4,67,7728282,78,3.8,70,647,10.2,1596390
2018-10,Hayes Valley,15668,128080.0,4.8,7.2,73.3,0.43,1.5,7.0,58,6590390,92,3.5,61,664,10.4,1563131
2018-11,Hayes Valley,15707,129289.0,5.0,7.0,72.6,0.28,1.3,7.3,42,4659539,68,4.1,32,711,10.1,1592354
2018-12,Hayes Valley,15656,131294.0,5.1,6.8,73.3,0.53,0.9,7.7,37,4443851,68,4.5,24,752,10.3,1628001
2019-01,Hayes Valley,15715,131234.0,4.7,7.5,72.9,0.44,1.2,10.0,50,5565078,87,4.1,28,820,10.2,1602229
2019-02,Hayes Valley,15668,130415.0,4.9,6.9,73.1,0.4,1.4,10.8,65,7661863,96,3.5,31,776,10.5,1622021
2019-03,Hayes Valley,15760,131412.0,4.1,6.7,72.5,0.44,1.3,11.4,60,6918664,73,4.3,32,671,10.2,1614990
2019-04,Hayes Valley,15723,130801.0,4.7,7.8,72.9,0.41,1.1,11.6,89,10273600,66,3.6,26,669,10.2,1626675
2019-05,Hayes Valley,15685,133292.0,5.2,7.7,73.0,0.49,1.3,11.3,104,12033652,86,4.0,20,681,10.1,1657867
2019-06,Hayes Valley,15684,130124.0,4.9,7.1,73.2,0.43,1.3,10.4,100,11339160,77,4.1,25,666,10.2,1638695
2019-07,Hayes Valley,15694,132134.0,4.9,6.8,72.2,0.45,1.3,9.6,107,12513744,91,3.3,37,691,10.2,1665674
2019-08,Hayes Valley,15694,130997.0,5.4,6.7,72.3,0.46,1.1,8.6,87,10183088,83,3.6,44,658,10.2,1641317
2019-09,Hayes Valley,15639,132580.0,4.8,6.6,73.0,0.56,1.2,8.7,85,9934342,74,4.0,36,632,10.0,1664126
2019-10,Hayes Valley,15633,133129.0,4.7,7.2,73.2,0.6,1.1,7.8,61,7237645,86,4.3,30,642,10.3,1687071
2019-11,Hayes Valley,15690,132254.0,5.2,6.1,73.2,0.49,1.1,8.1,46,5344740,78,4.1,30,582,10.1,1663410
2019-12,Hayes Valley,15719,133501.0,5.4,6.6,73.5,0.29,1.2,8.7,45,5222808,79,3.5,34,827,10.2,1691195
2020-01,Hayes Valley,15681,133692.0,5.4,6.4,72.1,0.51,1.1,7.7,48,5670816,75,3.5,26,804,10.1,1700131
2020-02,Hayes Valley,15701,133034.0,5.0,6.2,72.3,0.37,1.4,9.5,55,6384905,71,4.0,26,828,10.3,1683950
2020-03,Hayes Valley,15713,131807.0,8.9,6.9,72.7,0.45,1.1,8.8,75,8719404,79,3.7,35,755,10.1,1685963
2020-04,Hayes Valley,15677,134752.0,8.9,7.1,73.0,0.45,1.5,9.4,94,11011280,77,4.1,33,614,10.2,1730801
2020-05,Hayes Valley,15694,134423.0,8.9,5.9,72.1,0.58,1.2,9.0,100,11638620,74,4.0,32,787,10.2,1742532
2020-06,Hayes Valley,15659,134758.0,9.0,7.0,72.8,0.42,1.4,7.9,106,12517767,92,4.2,32,644,10.1,1722860
2020-07,Hayes Valley,15641,134487.0,8.7,7.6,72.5,0.49,1.1,6.9,106,12497343,86,4.1,26,638,10.2,1750158
2020-08,Hayes Valley,15723,135693.0,8.8,7.6,72.6,0.5,1.1,7.3,94,10929883,92,4.6,49,672,10.3,1755100
2020-09,Hayes Valley,15704,136838.0,8.5,6.6,73.0,0.32,1.1,6.1,80,9542802,61,3.7,44,667,10.1,1777935
2020-10,Hayes Valley,15670,135749.0,8.9,6.5,73.5,0.62,1.3,6.0,54,6472340,87,3.7,44,699,10.1,1757067
2020-11,Hayes Valley,15654,134380.0,8.7,7.4,71.9,0.52,1.3,6.8,50,5821606,70,4.2,32,651,10.3,1745180
2020-12,Hayes Valley,15707,135004.0,9.1,6.5,72.7,0.41,1.3,7.0,39,4623218,64,4.6,27,866,10.2,1764176
2021-01,Hayes Valley,15649,136680.0,6.0,7.2,72.8,0.35,1.0,10.4,47,5491420,80,4.0,31,806,10.2,1790228
2021-02,Hayes Valley,15713,136231.0,6.3,6.4,72.6,0.37,0.9,12.2,61,7300739,89,4.0,20,821,10.2,1775230
2021-03,Hayes Valley,15620,136733.0,5.6,8.0,72.9,0.47,1.2,12.6,75,8978057,58,4.2,33,667,10.2,1793466
2021-04,Hayes Valley,15724,137715.0,5.8,6.1,74.0,0.4,1.1,13.1,95,11340687,74,4.1,35,593,10.2,1816543
2021-05,Hayes Valley,15724,136769.0,6.3,6.9,72.8,0.37,1.2,11.6,102,12097778,75,3.9,20,739,10.3,1791773
2021-06,Hayes Valley,15678,138402.0,5.6,7.2,72.6,0.38,1.2,11.4,108,12824381,60,3.6,24,597,10.2,1829197
2021-07,Hayes Valley,15730,137697.0,6.2,7.2,72.3,0.39,1.2,11.5,102,12160825,77,3.9,29,657,10.2,1831890
2021-08,Hayes Valley,15692,138242.0,6.2,6.5,72.3,0.38,1.1,8.9,99,11696363,63,3.7,58,681,10.4,1829446
2021-09,Hayes Valley,15726,138766.0,5.7,7.3,71.9,0.51,1.4,8.3,80,9681973,65,3.7,75,682,10.2,1849036
2021-10,Hayes Valley,15760,138375.0,6.0,5.9,73.1,0.41,1.0,7.8,63,7528241,59,3.7,59,714,10.1,1845736
2021-11,Hayes Valley,15672,139418.0,6.0,6.6,72.2,0.21,1.6,8.6,47,5604993,72,3.9,30,677,10.1,1874317
2021-12,Hayes Valley,15689,137660.0,5.7,6.4,72.9,0.43,1.1,8.5,40,4708371,66,3.7,27,812,10.1,1851745
2022-01,Hayes Valley,15801,139980.0,4.8,7.2,73.1,0.33,1.2,10.8,54,6398304,86,4.4,34,895,9.9,1887294
