id,date,neighborhood,category,resolution,lat,lng,description
180002871,2025-09-09 09:52:00,Financial District,Disorderly Conduct,Open,37.792961,-122.385209,Incident #180002871
180002872,2025-09-05 02:09:00,Financial District,Drug Offense,Arrest Made,37.783432,-122.404522,Incident #180002872
180002873,2025-09-26 18:46:00,Financial District,Drug Offense,Unfounded,37.793679,-122.391661,Incident #180002873
180002874,2025-09-20 08:38:00,Financial District,Shoplifting,Arrest Made,37.791339,-122.411608,Incident #180002874
180002875,2025-09-14 13:17:00,Financial District,Robbery,Arrest Made,37.799304,-122.407308,Incident #180002875
180002876,2025-09-05 02:20:00,Financial District,Burglary,Open,37.783043,-122.403723,Incident #180002876
180002877,2025-09-12 06:18:00,Financial District,Assault,Open,37.802416,-122.399848,Incident #180002877
180002878,2025-09-12 04:07:00,Financial District,Fraud,Open,37.787976,-122.393895,Incident #180002878
180002879,2025-09-01 09:27:00,Financial District,Shoplifting,Open,37.790535,-122.39748,Incident #180002879
180002880,2025-09-04 09:22:00,Financial District,Larceny/Theft,Open,37.794418,-122.418249,Incident #180002880
180002881,2025-09-28 19:04:00,Financial District,Public Intoxication,Open,37.78944,-122.402829,Incident #180002881
180002882,2025-09-11 22:26:00,Financial District,Fraud,Open,37.810239,-122.405185,Incident #180002882
180002883,2025-09-12 23:21:00,Financial District,Drug Offense,Cite or Arrest Adult,37.799903,-122.407661,Incident #180002883
180002884,2025-09-24 21:58:00,Financial District,Burglary,Open,37.803519,-122.403067,Incident #180002884
180002885,2025-09-22 08:24:00,Financial District,Disorderly Conduct,Not Prosecuted,37.820707,-122.401662,Incident #180002885
180002886,2025-09-14 01:28:00,Financial District,Fraud,Open,37.802613,-122.411554,Incident #180002886
180002887,2025-09-23 12:43:00,Financial District,Public Intoxication,Cite or Arrest Adult,37.77949,-122.384431,Incident #180002887
180002888,2023-03-09 05:30:00,Mission District,Vandalism,Arrest Made,37.755619,-122.431478,Incident #180002888
180002889,2023-03-14 21:22:00,Mission District,Public Intoxication,Cite or Arrest Adult,37.762363,-122.431485,Incident #180002889
180002890,2023-03-07 23:04:00,Mission District,Fraud,Complainant Refuses to Prosecute,37.75718,-122.414973,Incident #180002890
180002891,2023-03-14 01:41:00,Mission District,Vandalism,Not Prosecuted,37.752376,-122.406449,Incident #180002891
180002892,2023-03-04 07:45:00,Mission District,Public Intoxication,Open,37.746964,-122.400239,Incident #180002892
180002893,2023-03-15 19:51:00,Mission District,Shoplifting,Open,37.759487,-122.424361,Incident #180002893
180002894,2023-03-08 14:05:00,Mission District,Fraud,Arrest Made,37.741069,-122.402289,Incident #180002894
180002895,2023-03-22 19:59:00,Mission District,Disorderly Conduct,Cite or Arrest Adult,37.760808,-122.418926,Incident #180002895
180002896,2023-03-30 01:01:00,Mission District,Trespass,Open,37.771534,-122.402577,Incident #180002896
180002897,2023-03-20 01:07:00,Mission District,Motor Vehicle Theft,Arrest Made,37.759213,-122.418699,Incident #180002897
180002898,2023-03-25 18:58:00,Mission District,Larceny/Theft,Cite or Arrest Adult,37.756261,-122.405002,Incident #180002898
180002899,2023-03-30 06:36:00,Mission District,Drug Offense,Complainant Refuses to Prosecute,37.774935,-122.401038,Incident #180002899
180002900,2023-03-01 06:12:00,Mission District,Larceny/Theft,Exceptional Clearance,37.744783,-122.404473,Incident #180002900
180002901,2023-03-10 00:44:00,Mission District,Larceny/Theft,Arrest Made,37.76273,-122.407293,Incident #180002901
180002902,2023-03-19 08:52:00,Mission District,Public Intoxication,Unfounded,37.761055,-122.4313,Incident #180002902
180002903,2023-03-25 14:05:00,Mission District,Motor Vehicle Theft,Cite or Arrest Adult,37.749088,-122.406324,Incident #180002903
180002904,2023-03-26 10:37:00,Mission District,Robbery,Arrest Made,37.773359,-122.424279,Incident #180002904
180002905,2023-03-02 06:51:00,Mission District,Motor Vehicle Theft,Exceptional Clearance,37.773521,-122.418678,Incident #180002905
180002906,2023-03-17 14:38:00,Mission District,Robbery,Unfounded,37.779185,-122.427484,Incident #180002906
180002907,2023-03-19 03:02:00,Mission District,Motor Vehicle Theft,Open,37.768711,-122.409091,Incident #180002907
180002908,2023-03-02 23:24:00,Mission District,Public Intoxication,Unfounded,37.776307,-122.415346,Incident #180002908
180002909,2023-03-12 04:53:00,Mission District,Disorderly Conduct,Open,37.757485,-122.41018,Incident #180002909
180002910,2023-03-05 09:09:00,Mission District,Assault,Arrest Made,37.772297,-122.409108,Incident #180002910
180002911,2023-03-17 10:31:00,Mission District,Motor Vehicle Theft,Cite or Arrest Adult,37.746708,-122.411764,Incident #180002911
180002912,2023-03-30 14:45:00,Mission District,Fraud,Exceptional Clearance,37.754347,-122.401484,Incident #180002912
180002913,2023-03-09 12:40:00,Mission District,Weapons Offense,Arrest Made,37.758878,-122.429429,Incident #180002913
180002914,2023-03-25 05:07:00,Mission District,Larceny/Theft,Arrest Made,37.762719,-122.424271,Incident #180002914
180002915,2023-03-12 20:13:00,Mission District,Vandalism,Unfounded,37.749084,-122.42406,Incident #180002915
180002916,2023-03-10 13:09:00,Mission District,Burglary,Open,37.775721,-122.40586,Incident #180002916
180002917,2023-03-08 14:04:00,Mission District,Larceny/Theft,Cite or Arrest Adult,37.753149,-122.404835,Incident #180002917
180002918,2023-03-02 22:20:00,Mission District,Weapons Offense,Exceptional Clearance,37.766929,-122.410056,Incident #180002918
180002919,2023-03-27 18:27:00,Mission District,Weapons Offense,Complainant Refuses to Prosecute,37.760809,-122.414094,Incident #180002919
180002920,2023-03-27 09:38:00,Mission District,Public Intoxication,Arrest Made,37.752783,-122.4254,Incident #180002920
180002921,2023-03-04 17:04:00,Mission District,Burglary,Exceptional Clearance,37.756626,-122.414324,Incident #180002921
180002922,2023-03-28 17:33:00,Mission District,Weapons Offense,Open,37.783666,-122.398205,Incident #180002922
180002923,2023-03-12 01:06:00,Mission District,Assault,Exceptional Clearance,37.755923,-122.424622,Incident #180002923
180002924,2023-03-03 10:35:00,Mission District,Vandalism,Open,37.768194,-122.407872,Incident #180002924
180002925,2023-03-06 22:14:00,Mission District,Robbery,Arrest Made,37.761695,-122.40214,Incident #180002925
180002926,2023-03-31 13:20:00,Mission District,Trespass,Open,37.769858,-122.415794,Incident #180002926
180002927,2023-03-03 01:27:00,Mission District,Fraud,Complainant Refuses to Prosecute,37.759875,-122.410393,Incident #180002927
180002928,2023-03-07 14:00:00,Mission District,Vandalism,Not Prosecuted,37.754225,-122.40816,Incident #180002928
180002929,2023-03-24 12:19:00,Mission District,Larceny/Theft,Not Prosecuted,37.757001,-122.396293,Incident #180002929
180002930,2023-03-07 17:05:00,Mission District,Robbery,Not Prosecuted,37.767767,-122.424788,Incident #180002930
180002931,2023-03-15 09:09:00,Mission District,Larceny/Theft,Exceptional Clearance,37.770191,-122.416624,Incident #180002931
180002932,2023-03-28 20:07:00,Mission District,Vandalism,Open,37.771658,-122.424208,Incident #180002932
180002933,2023-03-23 06:18:00,Mission District,Larceny/Theft,Cite or Arrest Adult,37.772665,-122.411612,Incident #180002933
180002934,2023-03-10 16:31:00,Mission District,Assault,Open,37.780951,-122.415558,Incident #180002934
180002935,2023-03-28 16:46:00,Mission District,Robbery,Cite or Arrest Adult,37.760225,-122.407638,Incident #180002935
180002936,2023-03-18 04:54:00,Mission District,Trespass,Arrest Made,37.771434,-122.408912,Incident #180002936
180002937,2023-03-24 19:54:00,Mission District,Shoplifting,Exceptional Clearance,37.768902,-122.415466,Incident #180002937
180002938,2023-03-15 00:06:00,Mission District,Disorderly Conduct,Not Prosecuted,37.750866,-122.412362,Incident #180002938
180002939,2023-03-07 13:47:00,Mission District,Assault,Complainant Refuses to Prosecute,37.760509,-122.405801,Incident #180002939
180002940,2023-03-20 11:57:00,Mission District,Burglary,Cite or Arrest Adult,37.749099,-122.412627,Incident #180002940
180002941,2023-03-06 23:11:00,Mission District,Motor Vehicle Theft,Not Prosecuted,37.769399,-122.428098,Incident #180002941
180002942,2023-03-22 23:47:00,Mission District,Fraud,Open,37.763158,-122.400661,Incident #180002942
180002943,2023-03-31 05:20:00,Mission District,Motor Vehicle Theft,Open,37.768877,-122.421238,Incident #180002943
180002944,2023-03-20 00:16:00,Mission District,Trespass,Cite or Arrest Adult,37.761552,-122.411412,Incident #180002944
180002945,2023-03-13 18:25:00,Mission District,Weapons Offense,Arrest Made,37.773475,-122.414384,Incident #180002945
180002946,2023-03-06 01:19:00,Mission District,Disorderly Conduct,Arrest Made,37.771729,-122.413821,Incident #180002946
180002947,2023-03-29 23:43:00,Mission District,Robbery,Open,37.773334,-122.418512,Incident #180002947
180002948,2024-01-23 19:26:00,Excelsior,Public Intoxication,Unfounded,37.731568,-122.433141,Incident #180002948
180002949,2024-01-09 15:28:00,Excelsior,Vandalism,Open,37.716528,-122.438318,Incident #180002949
180002950,2024-01-31 21:04:00,Excelsior,Robbery,Arrest Made,37.706454,-122.438135,Incident #180002950
180002951,2024-01-26 13:26:00,Excelsior,Drug Offense,Not Prosecuted,37.731206,-122.433337,Incident #180002951
180002952,2024-01-15 23:02:00,Excelsior,Disorderly Conduct,Open,37.732711,-122.432239,Incident #180002952
180002953,2024-01-16 09:22:00,Excelsior,Public Intoxication,Not Prosecuted,37.718912,-122.450475,Incident #180002953
180002954,2024-01-11 23:05:00,Excelsior,Motor Vehicle Theft,Open,37.715763,-122.424867,Incident #180002954
180002955,2024-01-11 23:58:00,Excelsior,Larceny/Theft,Exceptional Clearance,37.731384,-122.423651,Incident #180002955
180002956,2024-01-10 20:57:00,Excelsior,Burglary,Exceptional Clearance,37.738679,-122.446182,Incident #180002956
180002957,2024-01-04 06:01:00,Excelsior,Weapons Offense,Open,37.73712,-122.417712,Incident #180002957
180002958,2024-01-22 18:04:00,Excelsior,Motor Vehicle Theft,Exceptional Clearance,37.724076,-122.446846,Incident #180002958
180002959,2024-01-28 02:32:00,Excelsior,Larceny/Theft,Arrest Made,37.713393,-122.430135,Incident #180002959
180002960,2024-01-16 04:33:00,Excelsior,Shoplifting,Arrest Made,37.730055,-122.436086,Incident #180002960
180002961,2024-01-14 12:22:00,Excelsior,Public Intoxication,Open,37.720232,-122.441345,Incident #180002961
180002962,2024-01-01 00:02:00,Excelsior,Shoplifting,Unfounded,37.728273,-122.439908,Incident #180002962
180002963,2024-01-20 13:58:00,Excelsior,Assault,Open,37.742087,-122.434243,Incident #180002963
180002964,2024-01-08 00:44:00,Excelsior,Vandalism,Unfounded,37.725071,-122.442924,Incident #180002964
180002965,2024-01-07 15:59:00,Excelsior,Fraud,Complainant Refuses to Prosecute,37.727415,-122.430843,Incident #180002965
180002966,2024-01-17 18:58:00,Excelsior,Drug Offense,Unfounded,37.731619,-122.438367,Incident #180002966
180002967,2024-01-03 16:38:00,Excelsior,Vandalism,Exceptional Clearance,37.702818,-122.442373,Incident #180002967
180002968,2024-01-05 17:21:00,Excelsior,Assault,Cite or Arrest Adult,37.734961,-122.429348,Incident #180002968
180002969,2024-01-31 10:27:00,Excelsior,Assault,Not Prosecuted,37.743809,-122.433215,Incident #180002969
180002970,2024-01-12 04:31:00,Excelsior,Drug Offense,Open,37.722894,-122.419119,Incident #180002970
180002971,2024-01-12 08:50:00,Excelsior,Robbery,Unfounded,37.724511,-122.45032,Incident #180002971
180002972,2024-01-06 15:55:00,Excelsior,Shoplifting,Open,37.691301,-122.426346,Incident #180002972
180002973,2024-01-29 10:36:00,Excelsior,Burglary,Cite or Arrest Adult,37.735198,-122.437145,Incident #180002973
180002974,2024-01-17 06:17:00,Excelsior,Fraud,Cite or Arrest Adult,37.726271,-122.448351,Incident #180002974
180002975,2024-01-21 22:56:00,Excelsior,Assault,Open,37.722226,-122.44093,Incident #180002975
180002976,2024-01-17 00:36:00,Excelsior,Larceny/Theft,Exceptional Clearance,37.712496,-122.434734,Incident #180002976
180002977,2024-01-29 13:55:00,Excelsior,Assault,Open,37.726033,-122.441693,Incident #180002977
180002978,2024-01-27 23:36:00,Excelsior,Shoplifting,Arrest Made,37.723256,-122.449551,Incident #180002978
180002979,2024-01-04 18:04:00,Excelsior,Weapons Offense,Open,37.7064,-122.424511,Incident #180002979
180002980,2024-01-06 00:07:00,Excelsior,Shoplifting,Open,37.724492,-122.432436,Incident #180002980
180002981,2024-01-16 12:32:00,Excelsior,Robbery,Arrest Made,37.732676,-122.430921,Incident #180002981
180002982,2024-01-09 14:32:00,Excelsior,Motor Vehicle Theft,Exceptional Clearance,37.726516,-122.417553,Incident #180002982
180002983,2024-01-21 20:00:00,Excelsior,Fraud,Arrest Made,37.737217,-122.431038,Incident #180002983
180002984,2024-01-21 15:36:00,Excelsior,Drug Offense,Unfounded,37.72345,-122.441409,Incident #180002984
180002985,2024-01-17 09:36:00,Excelsior,Motor Vehicle Theft,Arrest Made,37.710571,-122.445514,Incident #180002985
180002986,2024-01-18 17:41:00,Excelsior,Trespass,Unfounded,37.735691,-122.43119,Incident #180002986
180002987,2024-01-06 13:16:00,Excelsior,Drug Offense,Open,37.728658,-122.426726,Incident #180002987
180002988,2024-01-02 19:29:00,Excelsior,Vandalism,Exceptional Clearance,37.702169,-122.436084,Incident #180002988
180002989,2024-01-01 17:34:00,Excelsior,Weapons Offense,Cite or Arrest Adult,37.733482,-122.429115,Incident #180002989
180002990,2024-01-05 20:12:00,Excelsior,Motor Vehicle Theft,Exceptional Clearance,37.714112,-122.447603,Incident #180002990
180002991,2024-01-13 08:38:00,Excelsior,Larceny/Theft,Open,37.734428,-122.433284,Incident #180002991
180002992,2024-01-03 20:49:00,Excelsior,Disorderly Conduct,Open,37.734526,-122.425483,Incident #180002992
180002993,2024-01-11 11:32:00,Excelsior,Public Intoxication,Not Prosecuted,37.734696,-122.386955,Incident #180002993
180002994,2024-01-31 14:45:00,Excelsior,Disorderly Conduct,Arrest Made,37.725899,-122.432682,Incident #180002994
180002995,2024-01-18 10:16:00,Excelsior,Assault,Exceptional Clearance,37.712108,-122.43699,Incident #180002995
180002996,2024-01-31 16:08:00,Excelsior,Assault,Unfounded,37.742419,-122.446467,Incident #180002996
180002997,2024-01-15 03:55:00,Excelsior,Motor Vehicle Theft,Open,37.725355,-122.447176,Incident #180002997
180002998,2024-01-23 22:46:00,Excelsior,Robbery,Not Prosecuted,37.724219,-122.443136,Incident #180002998
180002999,2024-01-16 12:25:00,Excelsior,Larceny/Theft,Not Prosecuted,37.728684,-122.447717,Incident #180002999
180003000,2022-03-03 01:04:00,Hayes Valley,Weapons Offense,Arrest Made,37.768137,-122.425145,Incident #180003000
180003001,2022-03-09 04:52:00,Hayes Valley,Burglary,Arrest Made,37.792978,-122.440262,Incident #180003001
180003002,2022-03-20 19:45:00,Hayes Valley,Public Intoxication,Open,37.766646,-122.419582,Incident #180003002
180003003,2022-03-16 19:39:00,Hayes Valley,Larceny/Theft,Not Prosecuted,37.765169,-122.403296,Incident #180003003
180003004,2022-03-25 11:52:00,Hayes Valley,Vandalism,Exceptional Clearance,37.783455,-122.421303,Incident #180003004
180003005,2022-03-15 04:20:00,Hayes Valley,Burglary,Complainant Refuses to Prosecute,37.794655,-122.442674,Incident #180003005
180003006,2022-03-12 13:10:00,Hayes Valley,Larceny/Theft,Unfounded,37.768067,-122.438011,Incident #180003006
180003007,2022-03-11 19:42:00,Hayes Valley,Assault,Cite or Arrest Adult,37.774813,-122.428055,Incident #180003007
180003008,2022-03-28 18:12:00,Hayes Valley,Motor Vehicle Theft,Open,37.785928,-122.407893,Incident #180003008
180003009,2022-03-19 20:04:00,Hayes Valley,Disorderly Conduct,Open,37.78075,-122.428941,Incident #180003009
180003010,2022-03-25 10:21:00,Hayes Valley,Larceny/Theft,Cite or Arrest Adult,37.776971,-122.427878,Incident #180003010
180003011,2022-03-29 02:06:00,Hayes Valley,Motor Vehicle Theft,Unfounded,37.780986,-122.421047,Incident #180003011
180003012,2022-03-22 06:35:00,Hayes Valley,Weapons Offense,Arrest Made,37.772205,-122.420525,Incident #180003012
180003013,2022-03-09 22:25:00,Hayes Valley,Larceny/Theft,Not Prosecuted,37.777421,-122.426763,Incident #180003013
180003014,2022-03-16 10:41:00,Hayes Valley,Disorderly Conduct,Open,37.782953,-122.42971,Incident #180003014
180003015,2022-03-20 15:10:00,Hayes Valley,Disorderly Conduct,Exceptional Clearance,37.777304,-122.429027,Incident #180003015
180003016,2022-03-26 19:02:00,Hayes Valley,Disorderly Conduct,Not Prosecuted,37.782592,-122.411074,Incident #180003016
180003017,2022-03-03 01:51:00,Hayes Valley,Trespass,Open,37.76361,-122.4062,Incident #180003017
180003018,2022-03-20 02:38:00,Hayes Valley,Fraud,Open,37.780665,-122.418412,Incident #180003018
180003019,2022-03-07 23:07:00,Hayes Valley,Robbery,Open,37.769557,-122.423269,Incident #180003019
180003020,2022-03-01 17:14:00,Hayes Valley,Weapons Offense,Open,37.766343,-122.416249,Incident #180003020
180003021,2022-03-12 15:17:00,Hayes Valley,Public Intoxication,Not Prosecuted,37.783918,-122.418363,Incident #180003021
180003022,2022-03-09 06:41:00,Hayes Valley,Larceny/Theft,Cite or Arrest Adult,37.800951,-122.412442,Incident #180003022
180003023,2022-03-14 07:24:00,Hayes Valley,Shoplifting,Unfounded,37.75925,-122.417532,Incident #180003023
180003024,2022-03-24 15:40:00,Hayes Valley,Motor Vehicle Theft,Arrest Made,37.77405,-122.42584,Incident #180003024
180003025,2022-03-13 01:51:00,Hayes Valley,Larceny/Theft,Open,37.769941,-122.406335,Incident #180003025
180003026,2022-03-18 20:26:00,Hayes Valley,Weapons Offense,Cite or Arrest Adult,37.790326,-122.40721,Incident #180003026
